INFO:root:File download successful
INFO:root:Creating folder
INFO:root:Bhavdata file copied from the dowloads folder
INFO:root:Create record 0 :Symbol-20MICRONS, Date-2020-11-14, Series-EQ
INFO:root:Create record 1 :Symbol-21STCENMGM, Date-2020-11-14, Series-EQ
INFO:root:Create record 2 :Symbol-3IINFOTECH, Date-2020-11-14, Series-EQ
INFO:root:Create record 3 :Symbol-3MINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 4 :Symbol-5PAISA, Date-2020-11-14, Series-EQ
INFO:root:Create record 5 :Symbol-63MOONS, Date-2020-11-14, Series-EQ
INFO:root:Create record 6 :Symbol-716GS2050, Date-2020-11-14, Series-GS
INFO:root:Create record 7 :Symbol-8KMILES, Date-2020-11-14, Series-BE
INFO:root:Create record 8 :Symbol-A2ZINFRA, Date-2020-11-14, Series-EQ
INFO:root:Create record 9 :Symbol-AAATECH, Date-2020-11-14, Series-SM
INFO:root:Create record 10 :Symbol-AAKASH, Date-2020-11-14, Series-EQ
INFO:root:Create record 11 :Symbol-AARON, Date-2020-11-14, Series-EQ
INFO:root:Create record 12 :Symbol-AARTIDRUGS, Date-2020-11-14, Series-EQ
INFO:root:Create record 13 :Symbol-AARTIIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 14 :Symbol-AARTISURF, Date-2020-11-14, Series-BE
INFO:root:Create record 15 :Symbol-AARVEEDEN, Date-2020-11-14, Series-EQ
INFO:root:Create record 16 :Symbol-AARVI, Date-2020-11-14, Series-EQ
INFO:root:Create record 17 :Symbol-AAVAS, Date-2020-11-14, Series-EQ
INFO:root:Create record 18 :Symbol-ABAN, Date-2020-11-14, Series-EQ
INFO:root:Create record 19 :Symbol-ABB, Date-2020-11-14, Series-EQ
INFO:root:Create record 20 :Symbol-ABBOTINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 21 :Symbol-ABCAPITAL, Date-2020-11-14, Series-EQ
INFO:root:Create record 22 :Symbol-ABFRL, Date-2020-11-14, Series-EQ
INFO:root:Create record 23 :Symbol-ABFRLPP, Date-2020-11-14, Series-E1
INFO:root:Create record 24 :Symbol-ABMINTLTD, Date-2020-11-14, Series-BE
INFO:root:Create record 25 :Symbol-ABSLBANETF, Date-2020-11-14, Series-EQ
INFO:root:Create record 26 :Symbol-ABSLNN50ET, Date-2020-11-14, Series-EQ
INFO:root:Create record 27 :Symbol-ACC, Date-2020-11-14, Series-EQ
INFO:root:Create record 28 :Symbol-ACCELYA, Date-2020-11-14, Series-EQ
INFO:root:Create record 29 :Symbol-ACE, Date-2020-11-14, Series-EQ
INFO:root:Create record 30 :Symbol-ADANIENT, Date-2020-11-14, Series-EQ
INFO:root:Create record 31 :Symbol-ADANIGAS, Date-2020-11-14, Series-EQ
INFO:root:Create record 32 :Symbol-ADANIGREEN, Date-2020-11-14, Series-EQ
INFO:root:Create record 33 :Symbol-ADANIPORTS, Date-2020-11-14, Series-EQ
INFO:root:Create record 34 :Symbol-ADANIPOWER, Date-2020-11-14, Series-EQ
INFO:root:Create record 35 :Symbol-ADANITRANS, Date-2020-11-14, Series-EQ
